KOF,Komatipoort Airport,-25.44029998779297,31.93000030517578
KMH,Johan Pienaar Airport,-27.45669937133789,23.411399841308594
KLZ,Kleinsee Airport,-29.6884002686,17.093999862700002
FAL,Falcon State Airport,26.5856,-99.13985
HLA,Lanseria International Airport,-25.938499,27.9261
LMR,Lime Acres Finsch Mine Airport,-28.36009979248047,23.43910026550293
LDZ,Londolozi Airport,-24.7478,31.4743
DUR,King Shaka International Airport,-29.6144444444,31.1197222222
LUJ,Lusikisiki Airport,-31.36669921875,29.58329963684082
LCD,Louis Trichardt Airport,-23.061899185180664,29.864700317382812
SDB,Langebaanweg Airport,-32.968898773199996,18.1602993011
LAY,Ladysmith Airport,-28.5816993713,29.749700546299998
AAM,Malamala Airport,-24.818099975585938,31.544599533081055
MGH,Margate Airport,-30.8574008942,30.343000412
MEZ,Musina(Messina) Airport,-22.356000900299996,29.9862003326
MBD,Mmabatho International Airport,-25.798400878900004,25.548000335699996
LLE,Riverside Airport,-25.4300003052,31.5767002106
MZY,Mossel Bay Airport,-34.158298,22.058599
MZQ,Mkuze Airport,-27.626100540161133,32.0443000793457
NCS,Newcastle Airport,-27.7705993652,29.976900100699996
NGL,Ngala Airport,-24.389,31.326
NLP,Nelspruit Airport,-25.5,30.9137992859
OVG,Overberg Airport,-34.554901123,20.250699996900003
OUH,Oudtshoorn Airport,-33.6069984436,22.188999176
JNB,OR Tambo International Airport,-26.1392,28.246
AFD,Port Alfred Airport,-33.5541992188,26.877700805699998
PLZ,Chief Dawid Stuurman International Airport,-33.984901,25.6173
PBZ,Plettenberg Bay Airport,-34.08816,23.328723
PHW,Hendrik Van Eck Airport,-23.937200546299998,31.1553993225
JOH,Port St Johns Airport,-31.60612,29.52175
PRK,Prieska Airport,-29.6835994720459,22.770599365234375
PZB,Pietermaritzburg Airport,-29.649000167799997,30.3987007141
NTY,Pilanesberg International Airport,-25.333799,27.173401
PTG,Polokwane International Airport,-23.845269,29.458615
PCF,Potchefstroom Airport,-26.670999527,27.0818996429
UTW,Queenstown Airport,-31.92020034790039,26.882200241088867
RCB,Richards Bay Airport,-28.740999221800003,32.0920982361
RVO,Reivilo Airport,-27.547199249267578,24.172500610351562
ROD,Robertson Airport,-33.812198638916016,19.902799606323242
SBU,Springbok Airport,-29.689300537109375,17.939599990844727
ZEC,Secunda Airport,-26.52409935,29.170099258399997
GSS,Sabi Sabi Airport,-24.947375434199998,31.4488477707
SIS,Sishen Airport,-27.6485996246,22.9993000031
SZK,Skukuza Airport,-24.960899353,31.5886993408
THY,Thohoyandou Airport,-23.076900482177734,30.38360023498535
TCU,Thaba Nchu Tar Airport,-29.317800521850586,26.822799682617188
LTA,Tzaneen Airport,-23.8243999481,30.329299926799997
ULD,Prince Mangosuthu Buthelezi Airport,-28.3206005096,31.4165000916
UTN,Pierre Van Ryneveld Airport,-28.39909935,21.260200500499998
UTT,K. D. Matanzima Airport,-31.546363184900002,28.6733551025
VRU,Vryburg Airport,-26.9824008942,24.7287998199
VIR,Virginia Airport,-29.770599365234375,31.058399200439453
VRE,Vredendal Airport,-31.641000747680664,18.5447998046875
VYD,Vryheid Airport,-27.78689956665039,30.79640007019043
PRY,Wonderboom Airport,-25.6539,28.224199
WKF,Waterkloof Air Force Base,-25.829999923699997,28.222499847399998
FRW,P G Matante Intl,-21.15914,27.468545
GNZ,Ghanzi Airport,-21.6924991607666,21.658100128173828
JWA,Jwaneng Airport,-24.602301,24.691
BBK,Kasane Airport,-17.832899,25.162399
KHW,Khwai River Lodge Airport,-19.149999618530273,23.783000946044922
LOQ,Lobatse Airport,-25.1981,25.7139
MUB,Maun Airport,-19.97260093688965,23.431100845336914
ORP,Orapa Airport,-21.266701,25.3167
QPH,Palapye Airport,-22.566999435424805,27.149999618530273
GBE,Sir Seretse Khama International Airport,-24.555201,25.9182
SXN,Sua Pan Airport,-20.5534,26.115801
PKW,Selebi Phikwe Airport,-22.0583,27.8288
SVT,Savuti Airport,-18.518475,24.077687
SWX,Shakawe Airport,-18.373899459838867,21.832599639892578
TLD,Limpopo Valley Airport,-22.189199447599997,29.126899719199997
TBY,Tshabong Airport,-26.034524,22.401252
BZV,Maya-Maya Airport,-4.251699924468994,15.253000259399414
DJM,Djambala Airport,-2.516883,14.754403
KNJ,Kindamba Airport,-3.950000047683716,14.517000198364258
LCO,Lague Airport,-2.450000047683716,14.532999992370605
MUY,Mouyondzi Airport,-4.01487398147583,13.96611213684082
SIB,Sibiti Airport,-3.683000087738037,13.350000381469727
NKY,Yokangassi Airport,-4.223077,13.286347
ANJ,Zanaga Airport,-2.8499999046325684,13.817000389099121
MSX,Mossendjo Airport,-2.950000047683716,12.699999809265137
BOE,Boundji Airport,-1.0329999923706055,15.383000373840332
OLL,Oyo Ollombo Airport,-1.226666,15.91
EWO,Ewo Airport,-0.8830000162124634,14.800000190734863
GMM,Gamboma Airport,-1.829403,15.885237
ION,Impfondo Airport,1.6169999837875366,18.066999435424805
KEE,Kelle Airport,-0.08299999684095383,14.532999992370605
MKJ,Makoua Airport,-0.017000000923871994,15.583000183105469
FTX,Owando Airport,-0.5313500165939331,15.95009994506836
SOE,Souanke Airport,2.066999912261963,14.133000373840332
BTB,Betou Airport,3.057593,18.514433
OUE,Ouesso Airport,1.6159900426899998,16.0379009247
KMK,Makabana Airport,-3.4830000400543213,12.616999626159668
DIS,Ngot Nzoungou Airport,-4.20635,12.6599
PNR,Antonio Agostinho-Neto International Airport,-4.81603,11.8866
MTS,Matsapha Airport,-26.528999,31.307501
SHO,King Mswati III International Airport,-26.358611,31.716944
FEA,Fetlar Airport,60.6033333333,-0.872777777778
CRF,Carnot Airport,4.936999797821045,15.894000053405762
BGF,Bangui M'Poko International Airport,4.39847993850708,18.518800735473633
BGU,Bangassou Airport,4.784999847412109,22.7810001373291
IRO,Birao Airport,10.23639965057373,22.716899871826172
BBY,Bambari Airport,5.846940040588379,20.647499084472656
NDL,N'Délé Airport,8.427206039428711,20.635156631469727
BOP,Bouar Airport,5.958000183105469,15.63700008392334
BIV,Bria Airport,6.527780055999756,21.98940086364746
BSN,Bossangoa Airport,6.492000102996826,17.429000854492188
BBT,Berbérati Airport,4.2215800285339355,15.786399841308594
ODA,Ouadda Airport,8.010560035705566,22.39859962463379
AIG,Yalinga Airport,6.519999980926514,23.260000228881836
IMO,Zemio Airport,5.002226,25.101857
MKI,M'Boki Airport,5.33301019669,25.931900024399997
BTG,Batangafo Airport,7.314109802246094,18.308799743652344
GDI,Gordil Airport,9.581117,21.728172
BMF,Bakouma Airport,5.693999767303467,22.801000595092773
ODJ,Ouanda Djallé Airport,8.899999618530273,22.783000946044922
RFA,Rafaï Airport,4.988609790802002,23.927799224853516
BCF,Bouca Airport,6.517000198364258,18.267000198364258
BOZ,Bozoum Airport,6.344170093536377,16.3218994140625
NBN,Annobón Airport,-1.410277,5.621944
BSG,Bata Airport,1.90547,9.80568
GEM,President Obiang Nguema International Airport,1.685334,11.024394
SSG,Malabo Airport,3.755270004272461,8.708720207214355
ASI,RAF Ascension Island,-7.9696,-14.3937
HLE,Saint Helena Airport,-15.957725,-5.645943
MRU,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601
RRG,Sir Charles Gaetan Duval Airport,-19.7577,63.361
FIN,Finschhafen Airport,-6.621750109,147.85405
NKW,Diego Garcia Naval Support Facility,-7.31327,72.411102
NKS,Nkongsamba Airport,4.95,9.933
KBI,Kribi Airport,2.8738899231,9.9777803421
TKC,Tiko Airport,4.08919000626,9.360529899600001
DLA,Douala International Airport,4.0060801506,9.719479560849999
MMF,Mamfe Airport,5.704170227050781,9.306389808654785
BLC,Bali Airport,5.89527777778,10.0338888889
KLE,Kaélé Airport,10.092499732971191,14.445599555969238
OUR,Batouri Airport,4.474999904632568,14.362500190734863
GXX,Yagoua Airport,10.356100082397461,15.237199783325195
MVR,Salak Airport,10.451399803161621,14.257399559020996
FOM,Foumban Nkounja Airport,5.636919975280762,10.750800132751465
NGE,N'Gaoundéré Airport,7.3570098876953125,13.559200286865234
BTA,Bertoua Airport,4.548610210418701,13.726099967956543
GOU,Garoua International Airport,9.33588981628418,13.370100021362305
DSC,Dschang Airport,5.449999809265137,10.067000389099121
BFX,Bafoussam Airport,5.536920070650001,10.354599952700001
BPC,Bamenda Airport,6.039239883422852,10.122599601745605
EBW,Ebolowa Airport,2.875999927520752,11.1850004196167
YAO,Yaoundé Airport,3.8360400199890137,11.523500442504883
NSI,Yaoundé Nsimalen International Airport,3.722559928894043,11.553299903869629
MMQ,Mbala Airport,-8.859169960021973,31.33639907836914
CIP,Chipata Airport,-13.558300018310547,32.58720016479492
FLE,Fort Lee Army Airfield,37.284,-77.3448
JEK,Jeki Airport,-15.6334,29.6036
CGJ,Kasompe Airport,-12.572799682617,27.893899917603
KLB,Kalabo Airport,-14.998818,22.648372
KMZ,Kaoma Airport,-14.800000190734863,24.783000946044922
KAA,Kasama Airport,-10.216699600219727,31.13330078125
ZKB,Kasaba Bay Airport,-8.524999618530273,30.663000106811523
LVI,Harry Mwanga Nkumbula International Airport,-17.8218,25.822701
LXU,Lukulu Airport,-14.375891,23.248648
LUN,Kenneth Kaunda International Airport,-15.330833,28.452722
MNS,Mansa Airport,-11.13700008392334,28.872600555419922
MFU,Mfuwe Airport,-13.258899688720703,31.936599731445312
MNR,Mongu Airport,-15.254500389099121,23.16230010986328
ZGM,Ngoma Airport,-15.9658,25.9333
NLA,Simon Mwansa Kapwepwe International Airport,-12.998512,28.664047
RYL,Royal Zambezi Lodge Airstrip,-15.724789,29.303541
SXG,Senanga Airport,-16.113,23.2982
KIW,Southdowns Airport,-12.900500297546387,28.149900436401367
SJQ,Sesheke Airport,-17.47632,24.306089
SLI,Solwesi Airport,-12.173700332641602,26.365100860595703
FLT,Flat Airport,62.452598571799996,-157.988998413
BBZ,Zambezi Airport,-13.535996,23.10559
ULI,Ulithi Airport,10.0198,139.789993
HAH,Prince Said Ibrahim International Airport,-11.5337,43.2719
NWA,Mohéli Bandar Es Eslam Airport,-12.2981,43.766399
AJN,Ouani Airport,-12.131699562072754,44.430301666259766
DZA,Dzaoudzi Pamandzi International Airport,-12.809319,45.281815
RUN,Roland Garros Airport,-20.8871,55.5103
ZSE,Pierrefonds Airport,-21.320899963378906,55.42499923706055
WML,Malaimbandy Airport,-20.355390292099997,45.5433726311
ATJ,Antsirabe Airport,-19.8392214824,47.063713073699994
WAQ,Antsalova Airport,-18.701273,44.614921
VVB,Mahanoro Airport,-19.83300018310547,48.79999923706055
TNR,Ivato Airport,-18.7969,47.478802
JVA,Ankavandra Airport,-18.80501,45.273467
BMD,Belo sur Tsiribihina Airport,-19.6867008209,44.541900634799994
ZVA,Miandrivazo Airport,-19.562799,45.450802
MXT,Maintirano Airport,-18.049999,44.033001
ILK,Atsinanana Airport,-19.58300018310547,48.803001403808594
TVA,Morafenobe Airport,-17.850083,44.920467
SMS,Sainte Marie Airport,-17.093901,49.8158
TMM,Toamasina Ambalamanasy Airport,-18.109501,49.392502
WTA,Tambohorano Airport,-17.47610092163086,43.972801208496094
MOQ,Morondava Airport,-20.2847,44.3176
WTS,Tsiroanomandidy Airport,-18.759677,46.054065
VAT,Vatomandry Airport,-19.383333,48.95
WAM,Ambatondrazaka Airport,-17.795378,48.442583
DIE,Arrachart Airport,-12.3494,49.291698
WBE,Ankaizina Airport,-14.544277,48.691413
WMR,Mananara Nord Airport,-16.16390037536621,49.773799896240234
ZWA,Andapa Airport,-14.651700019836426,49.620601654052734
AMB,Ambilobe Airport,-13.188400268554688,48.987998962402344
WBD,Avaratra Airport,-15.199999809265137,48.483001708984375
WPB,Port Bergé Airport,-15.584286,47.623587
ANM,Antsirabe Airport,-14.9994,50.320202
HVA,Analalava Airport,-14.6297,47.763802
MJN,Amborovy Airport,-15.666842,46.351233
NOS,Fascene Airport,-13.3121004105,48.3148002625
DWB,Soalala Airport,-16.10169,45.358837
WMP,Mampikony Airport,-16.0722693402,47.644164562200004
BPY,Besalampy Airport,-16.74453,44.482484
WMN,Maroantsetra Airport,-15.437742,49.689081
SVB,Sambava Airport,-14.2786,50.174702
TTS,Tsaratanana Airport,-16.751064,47.619016
VOH,Vohemar Airport,-13.3758,50.0028
WAI,Ambalabe Airport,-14.898799896240234,47.993900299072266
WMA,Mandritsara Airport,-15.845992,48.834718
IVA,Ampampamena Airport,-13.484816,48.632702
WBO,Antsoa Airport,-21.606983764699997,45.136020183599996
WMD,Mandabe Airport,-21.0463049303,44.9404120445
FTU,Tôlanaro Airport,-25.038099,46.9561
WFI,Fianarantsoa Airport,-21.441601,47.111698
RVA,Farafangana Airport,-22.8053,47.820599
IHO,Ihosy Airport,-22.404720202399997,46.1649370193
MJA,Manja Airport,-21.426105,44.316509
WVK,Manakara Airport,-22.119699,48.021702
OVA,Bekily Airport,-24.235694754699995,45.3045272827
MNJ,Mananjary Airport,-21.201799,48.358299
TDV,Samangoky Airport,-21.700000762939453,43.733001708984375
MXM,Morombe Airport,-21.753837,43.374753
TLE,Toliara Airport,-23.3834,43.7285
VND,Vangaindrano Airport,-23.350766591499998,47.581701278699995
BKU,Betioky Airport,-23.732999801635742,44.388999938964844
AMP,Ampanihy Airport,-24.69969940185547,44.73419952392578
WAK,Ankazoabo Airport,-22.2964423522,44.5315361023
AZZ,Ambriz Airport,-7.86221981048584,13.116100311279297
SSY,Mbanza Congo Airport,-6.269899845123291,14.246999740600586
BUG,Benguela 17th of September Airport,-12.609,13.4037
GGC,Lumbala Airport,-14.105106,21.45083
CAB,Cabinda Airport,-5.59699010848999,12.188400268554688
CFF,Cafunfo Airport,-8.783610343933105,17.989700317382812
PGI,Chitato Airport,-7.358890056610107,20.80470085144043
CBT,Catumbela Airport,-12.4792,13.4869
CTI,Cuito Cuanavale Airport,-15.160300254821777,19.156099319458008
CXM,Camaxilo Airport,-8.37360954284668,18.923599243164062
CAV,Cazombo Airport,-11.893099784851074,22.916400909423828
FND,Funadhoo Airport,6.162443,73.28752
DUE,Dundo Airport,-7.400889873504639,20.818500518798828
FNE,Fane Airport,-8.54927777778,147.085833333
VPE,Ngjiva Pereira Airport,-17.0435009003,15.683799743700002
NOV,Nova Lisboa Airport,-12.808899879455566,15.760499954223633
SVP,Kuito Airport,-12.404600143433,16.947399139404
LLT,Lobito Airport,-12.3712,13.5366
LBZ,Lucapa Airport,-8.445727348330001,20.7320861816
LAD,Quatro de Fevereiro International Airport,-8.85837,13.2312
LZM,Luzamba Airport,-9.11596012115,18.049299240099998
MEG,Malanje Airport,-9.525090217590332,16.312400817871094
SPP,Menongue Airport,-14.657600402832031,17.71980094909668
MSZ,Welwitschia Mirabilis International Airport,-15.2612,12.1468
GXG,Negage Airport,-7.754509925842285,15.287699699401855
PBN,Porto Amboim Airport,-10.722000122070312,13.76550006866455
VHC,Saurimo Airport,-9.689069747924805,20.431900024414062
SZA,Soyo Airport,-6.141089916229248,12.371800422668457
NDD,Sumbe Airport,-11.167900085449219,13.84749984741211
UAL,Luau Airport,-10.715800285339355,22.23110008239746
SDD,Lubango Airport,-14.924699783325195,13.574999809265137
LUO,Luena Airport,-11.768099784851074,19.8976993560791
UGO,Uige Airport,-7.60306978225708,15.027799606323242
CEO,Waco Kungo Airport,-11.426400184631348,15.101400375366211
XGN,Xangongo Airport,-16.755399703979492,14.965299606323242
ARZ,N'zeto Airport,-7.259439945220947,12.863100051879883
NZA,Nzagi Airport,-7.716939926149999,21.358200073200003
BGB,Booue Airport,-0.1075,11.9438
KDN,Ndende Airport,-2.4000000953674316,11.366999626159668
FOU,Fougamou Airport,-1.278325,10.612497
MBC,M'Bigou Airport,-1.8830000162124634,11.932999610900879
MGX,Moabi Airport,-2.455187,10.9358
KDJ,Ville Airport,-0.18299999833106995,10.75
KOU,Koulamoutou Mabimbi Airport,-1.1846100091934,12.441300392151
MJL,Mouilla Ville Airport,-1.845139980316162,11.056699752807617
OYE,Oyem Airport,1.5431100130081177,11.581399917602539
OKN,Okondja Airport,-0.6652140021324158,13.673100471496582
LBQ,Lambarene Airport,-0.7043889760971069,10.245699882507324
MVX,Minvoul Airport,2.1500000953674316,12.133000373840332
BMM,Bitam Airport,2.0756399631500244,11.493200302124023
MFF,Moanda Airport,-1.53299999237,13.2670001984
MKB,Mekambo Airport,1.0169999599456787,13.932999610900879
POG,Port Gentil Airport,-0.7117390036582947,8.754380226135254
OMB,Omboue Hospital Airport,-1.57473,9.26269
IGE,Tchongorove Airport,-1.930801,9.319577
MKU,Makokou Airport,0.5792109966278076,12.890899658203125
LBV,Libreville Leon M'ba International Airport,0.458600014448,9.412280082699999
MZC,Mitzic Airport,0.7829999923706055,11.550000190734863
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.6561599969863892,13.437999725341797
LTL,Lastourville Airport,-0.8266670107841492,12.748600006103516
ZKM,Sette Cama Airport,-2.53732,9.76386
TCH,Tchibanga Airport,-2.88848,10.955429
MYB,Mayumba Airport,-3.458372,10.676539
FOY,Foya Airport,8.3513,-10.2269
PCP,Principe Airport,1.66294,7.41174
TMS,São Tomé International Airport,0.378175,6.71215
ANO,Angoche Airport,-16.181869506835938,39.94521713256836
BEW,Beira Airport,-19.79640007019043,34.90760040283203
FXO,Cuamba Airport,-14.815,36.529999
VPY,Chimoio Airport,-19.15130043029785,33.42900085449219
IHC,Inhaca Airport,-25.9971446991,32.929351806599996
INH,Inhambane Airport,-23.8764,35.408501
VXC,Lichinga Airport,-13.274,35.2663
LFB,Lumbo Airport,-15.0331001282,40.671699523899996
MPM,Maputo Airport,-25.920799,32.572601
MUD,Mueda Airport,-11.672900199890137,39.5630989074707
MZB,Mocímboa da Praia Airport,-11.361800193786621,40.35490036010742
MNC,Nacala Airport,-14.488200187683105,40.71220016479492
APL,Nampula Airport,-15.105600357055664,39.28179931640625
POL,Pemba Airport,-12.991762161254883,40.52401351928711
PDD,Ponta do Ouro Airport,-26.826913,32.838444
UEL,Quelimane Airport,-17.855499267578125,36.86909866333008
TET,Chingozi Airport,-16.104799270629883,33.640201568603516
VNX,Vilankulo Airport,-22.018400192260742,35.31330108642578
VJB,Xai-Xai Airport,-25.037799835205078,33.62739944458008
JCA,Croisette Heliport,43.5359992980957,7.037360191345215
DES,Desroches Airport,-5.6967,53.6558
SEZ,Seychelles International Airport,-4.67434,55.521801
FSL,Fossil Downs Airport,-18.1321,125.7873
FSN,Haley Army Airfield,42.221,-87.817
PRI,Praslin Airport,-4.31929,55.691399
BDI,Bird Island Airport,-3.72472,55.205299
DEI,Denis Island Airport,-3.80222,55.666901
FRK,Frégate Island Airport,-4.582785,55.944928
SRH,Sarh Airport,9.14444,18.374399
OGR,Bongor Airport,10.288100242614746,15.381099700927734
AEH,Abeche Airport,13.847,20.844299
MQQ,Moundou Airport,8.62441,16.0714
LTC,Lai Airport,9.3979,16.3125
ATV,Ati Airport,13.238900184631348,18.31329917907715
NDJ,N'Djamena International Airport,12.1337,15.034
BKR,Bokoro Airport,12.383000373840332,17.066999435424805
OTC,Bol Airport,13.443300247192383,14.739399909973145
MVO,Mongo Airport,12.166999816894531,18.674999237060547
AMC,Am Timan Airport,11.0340003967,20.274000167799997
PLF,Pala Airport,9.378060340881348,14.925000190734863
OUT,Bousso Airport,10.482999801635742,16.716999053955078
AMO,Mao Airport,14.145600318908691,15.314399719238281
FYT,Faya Largeau Airport,17.91710090637207,19.111099243164062
FUB,Fulleborn Airport,-6.1518,150.6264
BZH,Bumi Hills Airport,-16.816485,28.344786
BUQ,Joshua Mqabuko Nkomo International Airport,-20.017401,28.617901
CHJ,Chipinge Airport,-20.20669937133789,32.628299713134766
BFO,Buffalo Range Airport,-21.008101,31.5786
VFA,Victoria Falls International Airport,-18.09589958190918,25.839000701904297
HRE,Robert Gabriel Mugabe International Airport,-17.931801,31.0928
KAB,Kariba International Airport,-16.5198,28.885
MJW,Mahenye Airport,-21.231,32.3336
UTA,Mutare Airport,-18.997499465942,32.627201080322
MVZ,Masvingo International Airport,-20.055299758911133,30.859100341796875
GWE,Gweru - Thornhill Air Base,-19.436718,29.861945
HWN,Hwange National Park Airport,-18.629899978637695,27.020999908447266
WKI,Hwange (Town) Airport,-18.362967,26.519791
CEH,Chelinda Malawi Airport,-10.5500001907,33.799999237099996
BLZ,Chileka International Airport,-15.679100036621094,34.9739990234375
CMK,Club Makokola Airport,-14.306483,35.131477
DWA,Dwangwa Airport,-12.517527,34.131877
KGJ,Karonga Airport,-9.953570365905762,33.893001556396484
KBQ,Kasungu Airport,-13.014599800109863,33.46860122680664
LLW,Lilongwe International Airport,-13.7894001007,33.78099823
LIX,Likoma Island Airport,-12.079787,34.736253
MAI,Mangochi Airport,-14.482999801635742,35.266998291015625
MYZ,Monkey Bay Airport,-14.083600044299999,34.9197006226
LMB,Salima Airport,-13.755892702500002,34.5841884613
ZZU,Mzuzu Airport,-11.444700241088867,34.01179885864258
LEF,Lebakeng Airport,-29.89080047607422,28.65559959411621
LRB,Leribe Airport,-28.855600357055664,28.052799224853516
LES,Lesobeng Airport,-29.782899856567383,28.316699981689453
MFC,Mafeteng Airport,-29.80109977722168,27.243600845336914
MKH,Mokhotlong Airport,-29.28179931640625,29.072799682617188
MSU,Moshoeshoe I International Airport,-29.462299346923828,27.552499771118164
NKU,Nkaus Airport,-30.021699905396,28.196899414062
PEL,Pelaneng Airport,-29.1205997467041,28.505300521850586
UTG,Quthing Airport,-30.407499313354492,27.693300247192383
UNE,Qacha's Nek Airport,-30.1117000579834,28.671899795532227
SHK,Sehonghong Airport,-29.731088,28.767945
SKQ,Sekakes Airport,-30.03890037536621,28.37030029296875
SOK,Semonkong Airport,-29.838600158691406,28.059999465942383
SHZ,Seshutes Airport,-29.26759910583496,28.55229949951172
THB,Thaba-Tseka Airport,-29.52280044555664,28.615800857543945
TKO,Tlokoeng Airport,-29.232999801635742,28.882999420166016
AIW,Ai-Ais Airport,-27.995,17.5966
ADI,Arandis Airport,-22.461875,14.979322
GOG,Gobabis Airport,-22.5044002532959,18.973100662231445
GFY,Grootfontein Airport,-19.60219955444336,18.122699737548828
HAL,Halali Airport,-19.0285,16.4585
KAS,Karasburg Airport,-28.0297,18.7385
MPA,Katima Mulilo Airport,-17.634399,24.176701
KMP,Keetmanshoop Airport,-26.5398006439209,18.111400604248047
LHU,Lianshulu Airport,-18.116495,23.39346
LUD,Luderitz Airport,-26.687400817871094,15.242899894714355
MJO,Mount Etjo Airport,-21.0233001709,16.4528007507
MQG,Midgard Airport,-22.0106,17.37
OKU,Mokuti Lodge Airport,-18.81279945373535,17.05940055847168
NNI,Namutoni Airport,-18.8064,16.9272
OND,Ondangwa Airport,-17.878201,15.9526
OMG,Omega Airport,-18.0303,22.189699
OMD,Oranjemund Airport,-28.5847,16.446699
OKF,Okaukuejo Airport,-19.149200439453125,15.91189956665039
OPW,Opuwa Airport,-18.061424,13.85047
OHI,Oshakati Airport,-17.797,15.6993
OTJ,Otjiwarongo Airport,-20.4347,16.660801
NDU,Rundu Airport,-17.956499099731,19.719400405884
RHN,Skorpion Mine Airport,-27.8763999939,16.6478004456
SWP,Swakopmund Municipal Aerodrome,-22.6619,14.5681
SZM,Sesriem Airstrip,-24.512800216675,15.746700286865
TCY,Terrace Bay Airport,-19.9713,13.0249
TSB,Tsumeb Airport,-19.26189994812,17.732500076294
WVB,Walvis Bay Airport,-22.9799,14.6453
ERS,Eros Airport,-22.612199783325195,17.080400466918945
WDH,Hosea Kutako International Airport,-22.4799,17.4709
FIH,Ndjili International Airport,-4.38575,15.4446
NLO,Ndolo Airport,-4.32666015625,15.327500343323
MNB,Muanda Airport,-5.930637,12.351334
BOA,Boma Airport,-5.854,13.064
LZI,Luozi Airport,-4.943881,14.123337
MAT,Tshimpi Airport,-5.799610137939453,13.440400123596191
NKL,N'Kolo-Fuma Airport,-5.421,14.8169
INO,Inongo Airport,-1.947219967842102,18.28580093383789
NIO,Nioki Airport,-2.7174999713897705,17.68470001220703
FDU,Bandundu Airport,-3.31132,17.381701
KRZ,Basango Mboliasa Airport,-1.434999942779541,19.02400016784668
KKW,Kikwit Airport,-5.03577,18.785601
IDF,Idiofa Airport,-5,19.600000381469727
LUS,Lusanga Airport,-4.800000190734863,18.716999053955078
MSM,Masi Manimba Airport,-4.7829999923706055,17.850000381469727
MDK,Mbandaka Airport,0.0226000007242,18.2887001038
BSU,Basankusu Airport,1.22472,19.7889
LIE,Libenge Airport,3.632999897003174,18.632999420166016
BDT,Gbadolite Airport,4.25321,20.9753
GMA,Gemena Airport,3.2353699207299997,19.771299362199997
KLI,Kotakoli Airport,4.157639980316162,21.65089988708496
BMB,Bumbar Airport,2.18278,22.481701
LIQ,Lisala Airport,2.17066,21.496901
BNB,Boende Airport,-0.21699999272823334,20.850000381469727
IKL,Ikela Airport,-1.048109,23.372501
FKI,Bangoka International Airport,0.481638997793,25.3379993439
YAN,Yangambi Airport,0.7829999923706055,24.466999053955078
IRP,Matari Airport,2.8276100158691406,27.588300704956055
BUX,Bunia Airport,1.5657199621200562,30.220800399780273
BZU,Buta Zega Airport,2.818350076675415,24.793699264526367
BKY,Bukavu Kavumu Airport,-2.3089799880981445,28.808799743652344
RUE,Rughenda Airfield,0.117142,29.312992
GOM,Goma International Airport,-1.6708099842071533,29.238500595092773
BNC,Beni Airport,0.575,29.4739
KND,Kindu Airport,-2.91917991638,25.915399551399997
KLY,Kinkungwa Airport,-2.578000068664551,26.733999252319336
PUN,Punia Airport,-1.3669999837875366,26.33300018310547
FBM,Lubumbashi International Airport,-11.5913000107,27.5308990479
PWO,Pweto Airport,-8.467000007629395,28.882999420166016
KEC,Kasenga Airport,-10.350000381469727,28.632999420166016
KWZ,Kolwezi Airport,-10.765899658203125,25.505699157714844
MNO,Manono Airport,-7.2888898849487305,27.394399642944336
BDV,Moba Airport,-7.066999912261963,29.783000946044922
FMI,Kalemie Airport,-5.8755598068237305,29.25
KBO,Kabalo Airport,-6.083000183105469,26.91699981689453
KOO,Kongolo Airport,-5.39444,26.99
KMN,Kamina Base Airport,-8.642020225524902,25.252899169921875
KAP,Kapanga Airport,-8.350000381469727,22.58300018310547
KNM,Kaniama Airport,-7.583000183105469,24.149999618530273
KGA,Kananga Airport,-5.90005016327,22.4692001343
LZA,Luiza Airport,-7.183000087738037,22.399999618530273
TSH,Tshikapa Airport,-6.43833,20.794701
LJA,Lodja Airport,-3.462745,23.615162
LBO,Lusambo Airport,-4.961669921875,23.378299713134766
MEW,Mweka Airport,-4.849999904632568,21.549999237060547
BAN,Basongo Airport,-4.315802,20.414891
PFR,Ilebo Airport,-4.329919,20.590124
MJM,Mbuji Mayi Airport,-6.121240139010001,23.569000244099996
GDJ,Gandajika Airport,-6.733,23.950001
KBN,Tunta Airport,-6.132999897,24.4829998016
AKE,Akieni Airport,-1.13967001438,13.9035997391
GAX,Gamba Airport,-2.785278,10.047222
GAB,Gabbs Airport,38.923173,-117.9572
BKO,Modibo Keita International Airport,12.5335,-7.94994
GUD,Goundam Airport,16.361400604248047,-3.599720001220703
GAQ,Gao Airport,16.24839973449707,-0.005456000100821257
KNZ,Kenieba Airport,12.833000183105469,-11.25
KTX,Koutiala Airport,12.383000373840332,-5.4670000076293945
KYS,Kayes Dag Dag Airport,14.4812,-11.4044
MZI,Mopti Ambodédjo International Airport,14.5128,-4.07956
NRM,Nara Airport,15.217000007629395,-7.267000198364258
NIX,Nioro du Sahel Airport,15.238100051879883,-9.576109886169434
KSS,Sikasso Airport,11.328611,-5.684722
TOM,Timbuktu Airport,16.730499267578125,-3.007580041885376
EYL,Yélimané Airport,15.133000373840332,-10.567000389099121
GAZ,Guasopa Airport,-9.225918,152.944352
HOY,Hoy/Longhope Airfield,58.791779,-3.216076
DOC,Dornoch Airfield,57.868999,-4.023
